policy,global_batch,phase,workers,batch_ms,input_wait_ms,gpu_step_ms
fixed_8,135,normal,8,6.470800000000665,0.2706000000003428,6.200200000000322
fixed_8,136,normal,8,9.19060000000016,0.1782999999999646,9.012300000000195
fixed_8,137,normal,8,33.839699999999695,25.928999999999647,7.910700000000048
fixed_8,138,normal,8,5.358300000001037,0.28130000000103905,5.076999999999998
fixed_8,139,normal,8,29.249999999999332,0.13129999999961228,29.11869999999972
fixed_8,140,normal,8,11.35890000000117,0.23250000000096804,11.126400000000203
fixed_8,141,normal,8,5.792999999998827,0.40729999999911115,5.385699999999716
fixed_8,142,normal,8,11.26799999999939,0.2385999999994226,11.029399999999967
fixed_8,143,normal,8,6.5472999999993675,0.19709999999939498,6.3501999999999725
fixed_8,144,normal,8,11.543800000000104,0.19400000000047157,11.349799999999632
fixed_8,145,normal,8,7.909800000000189,0.26100000000006673,7.648800000000122
fixed_8,146,normal,8,8.801699999999357,0.17289999999903216,8.628800000000325
fixed_8,147,normal,8,19.842299999998758,0.5176999999996212,19.324599999999137
fixed_8,148,normal,8,7.277500000000714,0.295200000000051,6.982300000000663
fixed_8,149,normal,8,10.603800000000163,0.1336000000016213,10.470199999998542
fixed_8,150,normal,8,16.154000000000224,7.9899999999994975,8.164000000000726
fixed_8,151,normal,8,6.586199999999209,0.3159999999997609,6.270199999999448
fixed_8,152,normal,8,9.041500000000369,0.22839999999924032,8.813100000001128
fixed_8,153,normal,8,22.27500000000049,16.92270000000029,5.352300000000199
fixed_8,154,normal,8,6.585699999998695,0.16160000000020602,6.424099999998489
fixed_8,155,normal,8,8.283199999999269,0.24679999999932534,8.036399999999944
fixed_8,156,normal,8,12.607700000000222,0.15190000000053772,12.455799999999684
fixed_8,157,normal,8,8.139899999999756,0.3611000000010023,7.778799999998753
fixed_8,158,normal,8,7.071400000000949,0.3407000000006377,6.730700000000311
fixed_8,159,normal,8,5.8368000000008635,0.2392000000011052,5.597599999999758
fixed_8,160,normal,8,9.986599999999513,0.16210000000072,9.824499999998793
fixed_8,161,normal,8,17.3053000000003,8.420400000000328,8.884899999999973
fixed_8,162,normal,8,8.891199999998989,0.27959999999893625,8.611600000000053
fixed_8,163,normal,8,7.799300000000287,0.2043000000000461,7.5950000000002404
fixed_8,164,normal,8,10.715799999999831,0.9151999999996718,9.80060000000016
fixed_8,165,normal,8,7.5419999999990495,0.16649999999884812,7.375500000000201
fixed_8,166,normal,8,6.863900000000811,0.4351000000006877,6.428800000000123
fixed_8,167,normal,8,8.522300000000982,0.19380000000168707,8.328499999999295
fixed_8,168,normal,8,8.75080000000139,0.20350000000135537,8.547300000000035
fixed_8,169,normal,8,21.009600000001072,10.295799999999744,10.713800000001328
fixed_8,170,normal,8,7.2144999999999015,0.20950000000041769,7.004999999999484
fixed_8,171,normal,8,6.9323000000007795,0.15250000000044395,6.779800000000336
fixed_8,172,normal,8,8.624299999999252,0.16259999999945762,8.461699999999794
fixed_8,173,normal,8,9.179700000000679,0.7780000000003895,8.40170000000029
fixed_8,174,normal,8,7.175300000000107,0.271200000000249,6.904099999999858
fixed_8,175,normal,8,5.369999999999209,0.17680000000019902,5.19319999999901
fixed_8,176,normal,8,9.797100000000114,0.1831000000009908,9.613999999999123
fixed_8,177,normal,8,18.024999999999736,8.786100000000019,9.238899999999717
fixed_8,178,normal,8,6.20120000000135,0.19520000000028404,6.006000000001066
fixed_8,179,normal,8,10.102700000000908,0.1878000000008484,9.91490000000006
fixed_8,180,normal,8,8.121199999999718,0.3209000000001794,7.800299999999538
fixed_8,181,normal,8,12.731399999999837,0.2942000000007994,12.437199999999038
fixed_8,182,normal,8,7.545500000000871,0.3147000000005562,7.230800000000315
fixed_8,183,normal,8,9.61769999999973,0.18369999999912068,9.434000000000609
fixed_8,184,normal,8,7.545000000000357,0.2940000000002385,7.2510000000001185
fixed_8,185,normal,8,8.520300000000702,0.23590000000162092,8.284399999999081
fixed_8,186,normal,8,16.655200000000647,0.20439999999943836,16.45080000000121
fixed_8,187,normal,8,7.519200000000836,0.28260000000024377,7.236600000000593
fixed_8,188,normal,8,9.721299999998934,0.2599999999990388,9.461299999999895
fixed_8,189,normal,8,12.141100000000904,0.2468000000011017,11.894299999999802
fixed_8,190,normal,8,6.888800000000472,0.19939999999962765,6.689400000000845
fixed_8,191,normal,8,7.387800000000055,0.17309999999959302,7.214700000000462
fixed_8,192,normal,8,9.722199999998793,0.22009999999994534,9.502099999998848
fixed_8,193,normal,8,5.966599999998934,0.28769999999944673,5.678899999999487
fixed_8,194,normal,8,14.075500000000574,0.20940000000102543,13.866099999999548
fixed_8,195,normal,8,8.9977999999995,0.16259999999945762,8.835200000000043
fixed_8,196,normal,8,6.123300000000498,0.5670000000002062,5.556300000000292
fixed_8,197,normal,8,6.690600000000657,0.16399999999983095,6.526600000000826
fixed_8,198,normal,8,8.196500000000384,0.7861000000009,7.410399999999484
fixed_8,199,normal,8,9.10230000000034,0.17410000000062098,8.92819999999972
fixed_8,200,normal,8,6.717300000000037,0.29849999999953525,6.418800000000502
fixed_8,201,normal,8,15.146800000000127,0.2212999999997578,14.925500000000369
fixed_8,202,normal,8,8.42639999999939,0.23989999999862732,8.186500000000763
fixed_8,203,normal,8,8.001399999999492,0.22539999999970917,7.775999999999783
fixed_8,204,normal,8,10.25349999999925,3.023599999998794,7.229900000000455
